NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
302963,2024,24050741.0,2409506.0,Pedra Grande,24.0,RN,2.0,1.0,1.0,2405801,João Câmara,24,RN,1,1,1,1,1422.0,1384.0,1396.0,1410.0,442.7,376.7,495.9,419.5,DADDEBDBBC*EEDAACEAECBEDBDDACCBACBEBDBBDAADEA,AADACBEBDCBACBDEBADACCCBEBAABDDCCABEDDDBAACEE,ABABCCDDECBCDACEADBDAABAEADAACCEEBCDAAEBCCDAB,CECDCEBDABAADCDCABDAECAADEABCBDCDDABEDCCDCDAA,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,120.0,140.0,60.0,120.0,120.0,560.0
406950,2024,35013419.0,3538006.0,Pindamonhangaba,35.0,SP,2.0,1.0,1.0,3538006,Pindamonhangaba,35,SP,1,1,1,1,1422.0,1384.0,1396.0,1410.0,383.3,451.0,532.2,633.8,CCDCCEEABBCEEADEAECACBBBBCCAEDEADCBACCACDADEC,CDCCBCCBDCBCACEDACEBDCBDACDDBEACBADEACCADCEBA,DCDEEBBDECBCDACEADBCDCAEDDCDEAECEBCCBCBCCCBBA,DCCECCEDBCCABCBBCDBBCCDBCEBDBCCCDBAAAAADDCDDC,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,140.0,160.0,120.0,160.0,140.0,720.0
2336427,2024,15173437.0,1505536.0,Parauapebas,15.0,PA,4.0,1.0,1.0,1505536,Parauapebas,15,PA,1,1,1,1,1421.0,1386.0,1397.0,1409.0,549.5,571.0,579.5,634.9,DDCCEBAABDCCBCBCEBBCEEADBCADBAACBDCEAEDBCEAED,ABCCADCDEDAECEBADBDDECACDDDCBCDBABCBDEEEDCACE,AACEACDEBADDEBBCBDABDACBDACEDECDCADEDDCECBECA,CCBDBADDBAEAEDCBCEDEACCECCECBAAEDEBCAECDECEAB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,160.0,120.0,200.0,200.0,800.0
2435487,2024,,,,,,,,,2307304,Juazeiro do Norte,23,CE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
2755575,2024,,,,,,,,,2313500,Trairi,23,CE,1,1,1,1,1419.0,1385.0,1398.0,1407.0,420.8,421.2,459.4,410.0,DEAABCACCBEDADBDDAADCCAECDABBAAEADEAAEBBDCBAB,ADBABEBBACECACACCBDADDCCAEDBDACBAABADCCEECCBD,DDABABDCBEBEDAAACBDBBECDAABACCDBDCEDADABDBBCD,DACCECBCEACAABABDEABADCDEBCBABAEEDEDBEBCABEAD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,120.0,160.0,80.0,140.0,20.0,520.0
2357535,2024,60027441.0,5106299.0,Paranaíta,51.0,MT,2.0,1.0,1.0,5100250,Alta Floresta,51,MT,1,1,1,1,1421.0,1386.0,1397.0,1409.0,422.2,511.6,453.9,458.6,DABCAEDBDBBBBBDCBDDAEDBDCDBDCDACDBBBDEEBBEBCB,ADCDACEDDEAECEBABBDABDCEBCDCDBACAEEADEAEDCECA,AAABDABADDDEDBEBCDDBDBBBBCDDAEECBADABEBBEDECD,CCAEDEBCDCDBCEAADCBCDBBBDCCCDCCEDCACCBCBCBCCC,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,180.0,120.0,120.0,120.0,660.0
1918425,2024,29181470.0,2927408.0,Salvador,29.0,BA,2.0,1.0,1.0,2927408,Salvador,29,BA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3266510,2024,,,,,,,,,3550308,São Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
2884927,2024,41131690.0,4106902.0,Curitiba,41.0,PR,4.0,1.0,1.0,4106902,Curitiba,41,PR,1,1,1,1,1422.0,1384.0,1396.0,1410.0,592.8,612.1,596.7,474.0,BCACBCBDADBCEEDCBEBEDAACBDBCEBDBBECCEEDBCBECB,BADCACD.ECEDEBABEBED.DDACCCADCDEEADBA.CAECCDE,AACEBD.DECBBDBCEBEDEADBEDDEDDCBDEBCCBBEECCBEC,CBDCCBDCBEDCAEDCCEBADBACBABDCCABCEBBACDDCEBAD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,140.0,160.0,140.0,140.0,140.0,720.0
4208892,2024,,,,,,,,,1302603,Manaus,13,AM,1,1,1,1,1421.0,1386.0,1397.0,1409.0,402.2,366.5,428.0,413.1,DEEECDBECBAEDBDBDCDEAEDBCCDDBCAADEDCAADAECEAD,EDACABDCBEADAECCBDCEBDCEBCDAECABECEEBCDCDCAEB,DCBDECBBBBDCECADEDBCADECDACBEECABAECABDEABCDC,DBCDBCDCBADCDEEECBECDEDADBDECDACDACDCDABDCBBA,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,140.0,80.0,120.0,100.0,560.0
118884,2024,,,,,,,,,3510609,Carapicuíba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
3107601,2024,41127722.0,4106902.0,Curitiba,41.0,PR,4.0,1.0,1.0,4106902,Curitiba,41,PR,1,1,1,1,1419.0,1385.0,1398.0,1407.0,681.8,711.4,630.3,773.3,BCECACEADBDAEEDBABBDDBBCCEEDBDDAACCAAEBCDACED,CAEDBADBEBCCEDADEAEACBCADEEDDCBEBACECEDECDDAD,EAAACDDBBDEECECCBCEDADEEAEBEDEDBDEBDADDDDCECB,ABEACBACDDBBCBEECDCEBCBCDBADCCEDACCCDACDAEEDE,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,140.0,180.0,120.0,140.0,140.0,720.0
3200957,2024,35049414.0,3552403.0,Sumaré,35.0,SP,2.0,1.0,1.0,4112009,Jaguariaíva,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
1515708,2024,,,,,,,,,4318002,São Borja,43,RS,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4199199,2024,,,,,,,,,3304557,Rio de Janeiro,33,RJ,0,1,1,0,,1383.0,1395.0,,,432.6,407.1,,,CEAEACACDADDEEDEDDDDDDDBDDDDDDDDDDDDDDDDDBECD,AAEEEDCBEDCDADADDCDADDDDDDDDDDADDAADADAEBADDA,,0,,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,,1.0,100.0,120.0,100.0,100.0,20.0,440.0
389596,2024,14321050.0,1400100.0,Boa Vista,14.0,RR,2.0,1.0,1.0,1400100,Boa Vista,14,RR,1,1,1,1,1419.0,1385.0,1398.0,1407.0,482.9,430.9,482.0,409.5,BBAECABEEBCAADADBBEDCAACBAABBABADBEDBBDDCCCAA,ADBAAEAADCAAACADEADACAAACAAEBEEBAABEABACCEACB,ADDECBDAAEBEAADAACBBEBCEBCBADDBBDEBDABDBAAECB,CBBCEEECBBCADCAADBDCE.CBCADBADCECCCCBEBADDEEC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,120.0,120.0,120.0,120.0,60.0,540.0
1908341,2024,,,,,,,,,4106902,Curitiba,41,PR,1,1,1,1,1420.0,1383.0,1395.0,1408.0,409.8,607.0,492.1,428.5,CADCAABECACBCABCCACCADDEBDACDCBBABACDDCDDCDBC,CACBBCBCDACDDEEBABCDCAECEDABEDCACEADAEDDCACAC,EBBDBECBEDCBDCACEDDADDCBEBDABBEBBCDACDBCABCEC,ADBCBBCCBCCBCACBCAACAADDDEDACAABABCCBAADCDACD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,140.0,200.0,140.0,200.0,200.0,880.0
3047579,2024,,,,,,,,,3549904,São José dos Campos,35,SP,1,1,1,1,1422.0,1384.0,1396.0,1410.0,374.6,490.6,557.0,486.5,CEADCEBADBDCCCEEBBCAACBCDECCCABBADCABBDCABCDB,DEDABBDBEBBCECDBCBBACCEAAACDEECAEABDCECCCABCA,ECCBDDAAECBBDACEBBEDBCBEDDDADABDEBCCACDECDCCA,AACDCDEDADEBAEEDABCEDEDDAABCBDDEBBACBCEADCDCD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,120.0,180.0,140.0,160.0,160.0,760.0
1589336,2024,,,,,,,,,4323002,Viamão,43,RS,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3234458,2024,,,,,,,,,1302603,Manaus,13,AM,1,1,1,1,1421.0,1386.0,1397.0,1409.0,548.0,471.8,530.5,479.4,DDCEEEDCACBDAABCBCCABCAEBBDECCBAECBBAEABDABEA,ACCAACAEBBBACECADBCAACBEABCDAECBBECEBDBAACEBB,DAACBCEEEADEEABBBDDBDEABAEECCEABCCCEDCBECBECA,BCBABCACAAEDEDDAEDCCBDABAEABEDACCACBCDDABDCCB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,60.0,120.0,100.0,100.0,500.0
4102113,2024,,,,,,,,,3170107,Uberaba,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3573811,2024,,,,,,,,,1501402,Belém,15,PA,0,1,1,0,,1383.0,1395.0,,,449.7,438.7,,,ADADBEDEAAEC*DECCDEBBAECCBADDAEACDBEADCCDEABB,CAEDDBCEEABCAEBEEADBEDCEDAACEBBEDAECEAAEBDADE,,1,,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,,1.0,140.0,200.0,140.0,160.0,140.0,780.0
830490,2024,,,,,,,,,3302205,Itaperuna,33,RJ,1,1,1,1,1421.0,1386.0,1397.0,1409.0,483.5,448.7,564.0,549.6,CCBEDBCECBDEDCDEAEDDABDBBCDBEBECEBCBDBEDCECEB,BCDAADEDCEBADEBDEDBACEABDABEEADCAEDBDBEDEBECB,AACDACBEBBDEECDDBDBEDEDABDCBDBDAAACEDDBBCBECC,CDEEBDBEBACCCDDDCDCADEEBCBEEBBCEEDDACABCEBBCB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,160.0,120.0,120.0,120.0,640.0
604807,2024,,,,,,,,,2800308,Aracaju,28,SE,1,1,1,1,1420.0,1383.0,1395.0,1408.0,381.4,553.3,568.0,417.6,DBADBEBEADACBDBBDADBBBCDCBCBECBDBCBDBACBDCDAC,CECBBABCEBCDDECEEDCDDAACBBAEBAEAEDADACBEDCBEA,CAABCECBECDDDBBDEBDBCBBAEBCEAEDCDBDDCADDEDDEB,CCADBCADEEECBADCABADBACDADDBBDBCBEAADBAAACDCA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,120.0,180.0,120.0,120.0,120.0,660.0
1106531,2024,,,,,,,,,2302701,Campos Sales,23,CE,1,1,1,1,1419.0,1385.0,1398.0,1407.0,558.6,565.4,574.5,601.1,BDDDACDBBEAEEDDCDDBDBBACEADBDBACEEEADACDBCDCA,ABEACBBBCBECECABEAEACBCADEEBEEBCAADECBDBCBACD,CBCDACDBBDEECADDBAECADEEACBEBBDBCABDEEACDBECB,DCBABEECDAACBBDCAECBADEECEEBCADCABDCCACDBBEEB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,140.0,200.0,180.0,200.0,200.0,920.0
1278307,2024,,,,,,,,,3118601,Contagem,31,MG,1,1,1,1,1420.0,1383.0,1395.0,1408.0,593.0,606.9,645.0,682.5,EAEDAACEEDEBCBCCEADBDBECCCDDBADCCCACDDDEACDBC,CECBBCBEDBCDDEEBAECBCAECEBBDEAEAAEAEDEDADABCC,CAABEECBECCDDCBDEDDCCCBDABCAADBBDBEEABEDADEEB,CEEBDEBBDAABDCBABCCEBBCCCACEBAABDCDABBDABAEAC,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,140.0,180.0,160.0,200.0,160.0,840.0
1345,2024,,,,,,,,,3203205,Linhares,32,ES,1,1,1,1,1422.0,1384.0,1396.0,1410.0,561.9,561.5,510.6,433.4,DCAEBAAAEBDBDDDDBECEDADCBCCEBACADACBEEDACDDBC,DADEBCDBACABEEDBBBDAECDACBAADBDCBADEAEBEBCEDE,BAEBDAABACBEDAEDADDEADBECDADDAABEBDEBECECACDC,BADABDEDADCCDCDACEECCDDDCEABDABEBADBACDEBDBCD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,160.0,200.0,160.0,200.0,180.0,900.0
2184609,2024,,,,,,,,,2927408,Salvador,29,BA,1,1,1,1,1422.0,1384.0,1396.0,1410.0,507.0,573.3,606.1,683.1,EEEBEEADAEDCAEDBCEEDBBAECBCCADBBDECBAADDDEECE,DADBBCDCECBBECBCDBEDCEDEEAECDEEBEACCAECCBDEEA,AACEADADECBCDAEEBEEEBCBEDDADEEBDEBCEBACEDACDC,AACCCBADBDCBEEEBCEBABCACEAADBDECEBCDADABCBCED,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,140.0,140.0,160.0,180.0,180.0,800.0
1397506,2024,35562282.0,3503901.0,Arujá,35.0,SP,2.0,1.0,1.0,3503901,Arujá,35,SP,1,1,1,1,1419.0,1385.0,1398.0,1407.0,490.3,602.4,598.1,664.7,BDEBBCCDBCBADCEABEAECAEBDCEAABCEDDEACBDBDADCA,CDEDBADCEBBCEDADEBEADDAADDECEBDCCACADEBBCDACD,EAAACDBBBDEECADBBACBADEEBCBEADABCAEDDBEDDDECB,ECBABEBBDDDBEBCCADCDBCBDEBBDBDBEDEABCBCBCCEAB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,180.0,160.0,180.0,200.0,880.0
909981,2024,,,,,,,,,5208707,Goiânia,52,GO,1,1,1,1,1419.0,1385.0,1398.0,1407.0,438.2,519.6,522.4,496.3,ACBDEDCBBDBCDCCDCAADEBACEDBBCAEDCCCEEDDDBACBA,CABEBBDCEBDCCDADBDDCBEBCCAECBEDEAABEABCBEDAAD,CAADDDBACEEECCABDDCDAAEEBBAEAAABAECDDBEBDACCC,BDBDAEBCEBEBCDDEBDADEACBCDBBAACCAEDBDADDBCDDB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,140.0,140.0,140.0,180.0,160.0,760.0
2732327,2024,35923199.0,3518800.0,Guarulhos,35.0,SP,2.0,1.0,1.0,3518800,Guarulhos,35,SP,1,1,1,1,1421.0,1386.0,1397.0,1409.0,449.2,554.1,551.1,438.3,DCBAACDEBBCABDDADDACBECBBECBEBDBEBBEAEBBABDDB,ADDCAABADEAACEAAABADBEBDBCDBEABEAACABDAEDAACA,BAAEACBBBADDEBDEEDABCBBADCCBBACBCBDEDDAECBEAE,DCACDDECDCBBCAAADBACBDECACDBDBDADECDCCEADBCAB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,140.0,180.0,140.0,140.0,120.0,720.0
4327729,2024,,,,,,,,,4312401,Montenegro,43,RS,1,1,1,1,1420.0,1383.0,1395.0,1408.0,572.5,545.6,569.3,473.6,ECEBAACEAEEBEAAABBECDADCDDBEBDACCADCDCDCBBDCA,AACBBDCCACCADEABBECBDAECEEACEACAECADEEEADADDA,ADDDAECBECADDABBEDBCBBBAEBDEDECBDABBDBACADEEB,CCDDCACAABCBDEEBCDAEBBABBEDBCEBEEBDACDCABEBBA,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,120.0,180.0,120.0,160.0,140.0,720.0
1468808,2024,,,,,,,,,1502103,Cametá,15,PA,1,1,1,1,1422.0,1384.0,1396.0,1410.0,380.0,384.8,392.9,513.0,ADBACEDBABCDCAEDABECBACDBDACAEBDCBBEAAEBECDDA,ACDBCACADBECEBBBEBEDCADECBAEADACEECBEADBAEACE,ABEDAABCBBACACDECABCBCAAEDADBAECEBCCEBEDABAEA,EDDADBDDCDBBAEDCADCAABEDEABEAEACBDEBCDBEBACAD,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,80.0,40.0,40.0,80.0,0.0,240.0
2658826,2024,,,,,,,,,3306305,Volta Redonda,33,RJ,1,1,1,1,1422.0,1384.0,1396.0,1410.0,547.8,513.0,524.3,512.3,BEBEACBBEAAEEEDBDEEEADACDBCEBBBCAECBDEDDCEBBA,DADBBCDCEEEDEEEAABBBBBDABCDACCAABCDCCBEECAAAA,DCBBACABECBBBAEEADDCABEDDDBEBBBBEBAACDDDCBBDA,AEADCDACBDDCECDCDDACBDDDAAEDCDECBADBDDBCAECCD,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,120.0,140.0,120.0,120.0,20.0,520.0
944529,2024,35921543.0,3548708.0,São Bernardo do Campo,35.0,SP,2.0,1.0,1.0,3548708,São Bernardo do Campo,35,SP,1,1,1,1,1419.0,1385.0,1398.0,1407.0,562.7,619.9,613.8,683.2,BCBBCCBCEEBE.DDEEBEDABECDCEB.BBBDDAAEEBBCDDDD,CAEDCADBEBDCEBADEAEACCCADEEBEDBECABACEABEABAD,DBCAADDCBCEECECABACCADEEBBCEBADBCEBEBCBDDCECB,DEDABBAADDCCBDDCAECDBCBCCBBCDDEEDDADEAADBCEEC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,160.0,120.0,160.0,200.0,800.0
3917370,2024,,,,,,,,,3507605,Bragança Paulista,35,SP,1,1,1,1,1422.0,1384.0,1396.0,1410.0,540.2,543.7,561.4,507.7,ACCDBABAECDCEADCBEDECABCCEBADCEBABAEDCCBEBDAC,DADBBCCBACCDEBDCEAEEBCCBCCCAECBEDACCABDAECEBA,AACEACADECBEDABEADBBADEBDDACEBBCEBCABAEECDDDA,BCDDCBECACBDCBDBACAACECCBDBCBBABCABDDBABCBCBA,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,120.0,180.0,120.0,120.0,100.0,640.0
3426478,2024,,,,,,,,,3510203,Capão Bonito,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1534974,2024,13042149.0,1303403.0,Parintins,13.0,AM,2.0,1.0,1.0,1303403,Parintins,13,AM,1,1,1,1,1419.0,1385.0,1398.0,1407.0,529.9,565.3,577.5,467.6,ADAEECADDECEBDCDEEBEABECEAEBADCDAEECEEACCCABA,CAEBBBDBECECCDACEBECDCCADEEEDEDBEAAECBBECDBCD,CDADDBDCBDEECABBBDCBADDEBBCEDCCBCEBDDDEDDAECB,BBEACBBCAAAAAAADDAABBDEBBCCECDCCACEDEADAEDAAE,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,180.0,140.0,200.0,160.0,840.0
3466888,2024,,,,,,,,,2904902,Cachoeira,29,BA,1,1,1,1,1419.0,1385.0,1398.0,1407.0,483.2,412.3,442.1,379.7,ACBDBDACCEAEBCAEECEDABBEDBEEDDBCBCEABDCCCBACD,EABADCDEADBDACAADDDBABDCDCECECBECDCAEEADDACBB,CEDCEADAAEEECEDDECEEAECEBEEEDAAEEEDDBEACBEBEE,BDADDEBAEDEDCCBEBEADDBDBADAAEEBBEDECACDBACDAE,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,80.0,100.0,60.0,100.0,120.0,460.0
